test_name task_name gold_standard_file coverage model model_configuration metric score_value
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw160_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8962222222222221
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw160_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9792222222222224
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw160_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9798888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw160_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.979777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw160_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.979777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6844444444444443
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6605555555555555
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5696296296296297
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6951851851851851
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6951851851851851
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7175925925925926
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8166666666666667
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8074074074074076
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.79
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7742592592592594
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8735555555555556
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8864444444444446
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7065555555555556
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7744444444444445
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7744444444444445
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8892222222222224
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9781111111111112
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9824444444444442
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9824444444444442
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d9_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9824444444444442
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 NB - accuracy 0.784
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 KNN K=3 accuracy 0.667
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 C45 - accuracy 0.6
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 SVM C=0.001 accuracy 0.733
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 SVM C=0.01 accuracy 0.733
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 SVM C=0.1 accuracy 0.733
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 SVM C=1.0 accuracy 0.7925000000000001
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 SVM C=10.0 accuracy 0.78
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 SVM C=100 accuracy 0.7775
kgrc_rdfstar2vec_notPerson_notPlace_8_8_wang2vec_100_cosine_2_3 Classification kgrc_person_place 1.0 SVM C=1000 accuracy 0.7775
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6829629629629631
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.656851851851852
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5842592592592594
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6820370370370371
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6820370370370371
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7001851851851851
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8185185185185183
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8135185185185184
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7837037037037039
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7748148148148147
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 NB - accuracy 0.8726666666666665
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.896888888888889
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 C45 - accuracy 0.7447777777777779
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7428888888888887
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7428888888888887
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8795555555555555
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.977888888888889
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9827777777777776
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9828888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9828888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6853703703703704
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6627777777777777
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5674074074074071
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7157407407407408
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7157407407407408
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7255555555555557
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8062962962962965
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.7959259259259259
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7853703703703705
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7622222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 NB - accuracy 0.8634444444444446
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8846666666666666
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 C45 - accuracy 0.7027777777777775
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7574444444444444
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7574444444444444
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8767777777777781
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9715555555555554
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9756666666666666
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9756666666666666
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d12_remove_Person_Place_Object_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9756666666666666
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6822222222222223
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6564814814814816
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5472222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7072222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7072222222222222
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7140740740740742
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8125925925925926
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8024074074074073
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7757407407407407
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7420370370370369
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8772222222222223
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.894777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.699888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7726666666666666
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7726666666666666
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8994444444444444
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9750000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9796666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9796666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9796666666666668
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6888888888888889
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.662777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5487037037037035
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6966666666666664
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6966666666666664
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7149999999999999
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8022222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.7987037037037037
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7796296296296298
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7633333333333331
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8794444444444445
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8912222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7161111111111113
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7712222222222223
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7712222222222223
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8950000000000001
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9807777777777776
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9838888888888884
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9838888888888884
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d7_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9838888888888884
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.832777777777778
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7874074074074076
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.7131481481481482
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8483333333333333
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8483333333333333
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.8788888888888892
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9514814814814814
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9620370370370372
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.961851851851852
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.961851851851852
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8281111111111109
./experiment_qtwalk/ikgrc_rdfstar2vec_0.8_0.5_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.873777777777778
